PatientID,SlideName,StartHeight,StartWidth,PatchSize,GrayIntensity,y_msk,x_msk,mask_shape,PatchID,y_merge,x_merge,merge_shape,TissueID,y_pack,x_pack,pack_shape,y_optimized,x_optimized,optimized_shape
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,0,448,192,0,0,"(157, 83)",1,10,10,"(177, 103)",2,1,1,"(85, 126)",73,120,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,448,448,192,0,1,"(157, 83)",2,10,11,"(177, 103)",2,1,2,"(85, 126)",73,119,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,896,448,190,0,2,"(157, 83)",3,10,12,"(177, 103)",2,1,3,"(85, 126)",73,118,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,1344,448,192,0,3,"(157, 83)",4,10,13,"(177, 103)",2,1,4,"(85, 126)",73,117,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,1792,448,192,0,4,"(157, 83)",5,10,14,"(177, 103)",2,1,5,"(85, 126)",73,116,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,2240,448,191,0,5,"(157, 83)",6,10,15,"(177, 103)",2,1,6,"(85, 126)",73,115,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,2688,448,187,0,6,"(157, 83)",7,10,16,"(177, 103)",2,1,7,"(85, 126)",73,114,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,3136,448,189,0,7,"(157, 83)",8,10,17,"(177, 103)",2,1,8,"(85, 126)",73,113,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,3584,448,190,0,8,"(157, 83)",9,10,18,"(177, 103)",2,1,9,"(85, 126)",73,112,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,4032,448,189,0,9,"(157, 83)",10,10,19,"(177, 103)",2,1,10,"(85, 126)",73,111,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,4480,448,189,0,10,"(157, 83)",11,10,20,"(177, 103)",2,1,11,"(85, 126)",73,110,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,4928,448,188,0,11,"(157, 83)",12,10,21,"(177, 103)",2,1,12,"(85, 126)",73,109,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,5376,448,187,0,12,"(157, 83)",13,10,22,"(177, 103)",2,1,13,"(85, 126)",73,108,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,5824,448,187,0,13,"(157, 83)",14,10,23,"(177, 103)",2,1,14,"(85, 126)",73,107,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,6272,448,186,0,14,"(157, 83)",15,10,24,"(177, 103)",2,1,15,"(85, 126)",73,106,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,6720,448,184,0,15,"(157, 83)",16,10,25,"(177, 103)",2,1,16,"(85, 126)",73,105,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,7168,448,181,0,16,"(157, 83)",17,10,26,"(177, 103)",2,1,17,"(85, 126)",73,104,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,7616,448,177,0,17,"(157, 83)",18,10,27,"(177, 103)",2,1,18,"(85, 126)",73,103,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,8064,448,173,0,18,"(157, 83)",19,10,28,"(177, 103)",2,1,19,"(85, 126)",73,102,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,8512,448,170,0,19,"(157, 83)",20,10,29,"(177, 103)",2,1,20,"(85, 126)",73,101,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,8960,448,166,0,20,"(157, 83)",21,10,30,"(177, 103)",2,1,21,"(85, 126)",73,100,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,9408,448,163,0,21,"(157, 83)",22,10,31,"(177, 103)",2,1,22,"(85, 126)",73,99,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,9856,448,158,0,22,"(157, 83)",23,10,32,"(177, 103)",2,1,23,"(85, 126)",73,98,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,10304,448,154,0,23,"(157, 83)",24,10,33,"(177, 103)",2,1,24,"(85, 126)",73,97,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,10752,448,150,0,24,"(157, 83)",25,10,34,"(177, 103)",2,1,25,"(85, 126)",73,96,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,11200,448,145,0,25,"(157, 83)",26,10,35,"(177, 103)",2,1,26,"(85, 126)",73,95,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,11648,448,141,0,26,"(157, 83)",27,10,36,"(177, 103)",2,1,27,"(85, 126)",73,94,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,12096,448,136,0,27,"(157, 83)",28,10,37,"(177, 103)",2,1,28,"(85, 126)",73,93,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,12544,448,134,0,28,"(157, 83)",29,10,38,"(177, 103)",2,1,29,"(85, 126)",73,92,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,12992,448,132,0,29,"(157, 83)",30,10,39,"(177, 103)",2,1,30,"(85, 126)",73,91,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,13440,448,131,0,30,"(157, 83)",31,10,40,"(177, 103)",2,1,31,"(85, 126)",73,90,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,13888,448,129,0,31,"(157, 83)",32,10,41,"(177, 103)",2,1,32,"(85, 126)",73,89,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,14336,448,127,0,32,"(157, 83)",33,10,42,"(177, 103)",2,1,33,"(85, 126)",73,88,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,14784,448,128,0,33,"(157, 83)",34,10,43,"(177, 103)",2,1,34,"(85, 126)",73,87,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,15232,448,128,0,34,"(157, 83)",35,10,44,"(177, 103)",2,1,35,"(85, 126)",73,86,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,15680,448,126,0,35,"(157, 83)",36,10,45,"(177, 103)",2,1,36,"(85, 126)",73,85,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,16128,448,119,0,36,"(157, 83)",37,10,46,"(177, 103)",2,1,37,"(85, 126)",73,84,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,16576,448,59,0,37,"(157, 83)",38,10,47,"(177, 103)",2,1,38,"(85, 126)",73,83,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,17024,448,72,0,38,"(157, 83)",39,10,48,"(177, 103)",2,1,39,"(85, 126)",73,82,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,17472,448,109,0,39,"(157, 83)",40,10,49,"(177, 103)",2,1,40,"(85, 126)",73,81,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,17920,448,108,0,40,"(157, 83)",41,10,50,"(177, 103)",2,1,41,"(85, 126)",73,80,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,18368,448,123,0,41,"(157, 83)",42,10,51,"(177, 103)",2,1,42,"(85, 126)",73,79,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,18816,448,124,0,42,"(157, 83)",43,10,52,"(177, 103)",2,1,43,"(85, 126)",73,78,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,19264,448,124,0,43,"(157, 83)",44,10,53,"(177, 103)",2,1,44,"(85, 126)",73,77,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,19712,448,124,0,44,"(157, 83)",45,10,54,"(177, 103)",2,1,45,"(85, 126)",73,76,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,20160,448,123,0,45,"(157, 83)",46,10,55,"(177, 103)",2,1,46,"(85, 126)",73,75,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,20608,448,123,0,46,"(157, 83)",47,10,56,"(177, 103)",2,1,47,"(85, 126)",73,74,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,21056,448,123,0,47,"(157, 83)",48,10,57,"(177, 103)",2,1,48,"(85, 126)",73,73,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,21504,448,122,0,48,"(157, 83)",49,10,58,"(177, 103)",2,1,49,"(85, 126)",73,72,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,21952,448,122,0,49,"(157, 83)",50,10,59,"(177, 103)",2,1,50,"(85, 126)",73,71,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,22400,448,122,0,50,"(157, 83)",51,10,60,"(177, 103)",2,1,51,"(85, 126)",73,70,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,22848,448,122,0,51,"(157, 83)",52,10,61,"(177, 103)",2,1,52,"(85, 126)",73,69,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,23296,448,123,0,52,"(157, 83)",53,10,62,"(177, 103)",2,1,53,"(85, 126)",73,68,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,23744,448,122,0,53,"(157, 83)",54,10,63,"(177, 103)",2,1,54,"(85, 126)",73,67,"(75, 126)"
TCGA-21-1078,TCGA-21-1078-01Z-00-DX1,0,24192,448,122,0,54,"(157, 83)",55,10,64,"(177, 103)",2,1,55,"(85, 126)",73,66,"(75, 126)"
