PatientID,SlideName,StartHeight,StartWidth,PatchSize,GrayIntensity,y_msk,x_msk,mask_shape,PatchID,y_merge,x_merge,merge_shape,TissueID,y_pack,x_pack,pack_shape,y_optimized,x_optimized,optimized_shape
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,1792,21952,448,218,4,49,"(71, 59)",1,14,59,"(91, 79)",1,1,48,"(66, 57)",1,48,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,1792,22400,448,206,4,50,"(71, 59)",2,14,60,"(91, 79)",1,1,49,"(66, 57)",1,49,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,1792,22848,448,181,4,51,"(71, 59)",3,14,61,"(91, 79)",1,1,50,"(66, 57)",1,50,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,1792,23296,448,195,4,52,"(71, 59)",4,14,62,"(91, 79)",1,1,51,"(66, 57)",1,51,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,1792,23744,448,199,4,53,"(71, 59)",5,14,63,"(91, 79)",1,1,52,"(66, 57)",1,52,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2240,21952,448,181,5,49,"(71, 59)",6,15,59,"(91, 79)",1,2,48,"(66, 57)",2,48,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2240,22400,448,166,5,50,"(71, 59)",7,15,60,"(91, 79)",1,2,49,"(66, 57)",2,49,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2240,22848,448,178,5,51,"(71, 59)",8,15,61,"(91, 79)",1,2,50,"(66, 57)",2,50,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2240,23296,448,145,5,52,"(71, 59)",9,15,62,"(91, 79)",1,2,51,"(66, 57)",2,51,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2240,23744,448,164,5,53,"(71, 59)",10,15,63,"(91, 79)",1,2,52,"(66, 57)",2,52,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2240,24192,448,199,5,54,"(71, 59)",11,15,64,"(91, 79)",1,2,53,"(66, 57)",2,53,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,20608,448,208,6,46,"(71, 59)",12,16,56,"(91, 79)",1,3,45,"(66, 57)",3,45,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,21056,448,193,6,47,"(71, 59)",13,16,57,"(91, 79)",1,3,46,"(66, 57)",3,46,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,21504,448,188,6,48,"(71, 59)",14,16,58,"(91, 79)",1,3,47,"(66, 57)",3,47,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,21952,448,188,6,49,"(71, 59)",15,16,59,"(91, 79)",1,3,48,"(66, 57)",3,48,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,22400,448,197,6,50,"(71, 59)",16,16,60,"(91, 79)",1,3,49,"(66, 57)",3,49,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,22848,448,177,6,51,"(71, 59)",17,16,61,"(91, 79)",1,3,50,"(66, 57)",3,50,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,23296,448,148,6,52,"(71, 59)",18,16,62,"(91, 79)",1,3,51,"(66, 57)",3,51,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,23744,448,144,6,53,"(71, 59)",19,16,63,"(91, 79)",1,3,52,"(66, 57)",3,52,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,24192,448,159,6,54,"(71, 59)",20,16,64,"(91, 79)",1,3,53,"(66, 57)",3,53,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,2688,24640,448,185,6,55,"(71, 59)",21,16,65,"(91, 79)",1,3,54,"(66, 57)",3,54,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,19712,448,217,7,44,"(71, 59)",22,17,54,"(91, 79)",1,4,43,"(66, 57)",4,43,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,20160,448,197,7,45,"(71, 59)",23,17,55,"(91, 79)",1,4,44,"(66, 57)",4,44,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,20608,448,184,7,46,"(71, 59)",24,17,56,"(91, 79)",1,4,45,"(66, 57)",4,45,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,21056,448,186,7,47,"(71, 59)",25,17,57,"(91, 79)",1,4,46,"(66, 57)",4,46,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,21504,448,185,7,48,"(71, 59)",26,17,58,"(91, 79)",1,4,47,"(66, 57)",4,47,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,21952,448,182,7,49,"(71, 59)",27,17,59,"(91, 79)",1,4,48,"(66, 57)",4,48,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,22400,448,182,7,50,"(71, 59)",28,17,60,"(91, 79)",1,4,49,"(66, 57)",4,49,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,22848,448,152,7,51,"(71, 59)",29,17,61,"(91, 79)",1,4,50,"(66, 57)",4,50,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,23296,448,158,7,52,"(71, 59)",30,17,62,"(91, 79)",1,4,51,"(66, 57)",4,51,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,23744,448,147,7,53,"(71, 59)",31,17,63,"(91, 79)",1,4,52,"(66, 57)",4,52,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,24192,448,154,7,54,"(71, 59)",32,17,64,"(91, 79)",1,4,53,"(66, 57)",4,53,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3136,24640,448,174,7,55,"(71, 59)",33,17,65,"(91, 79)",1,4,54,"(66, 57)",4,54,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,19712,448,190,8,44,"(71, 59)",34,18,54,"(91, 79)",1,5,43,"(66, 57)",5,43,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,20160,448,182,8,45,"(71, 59)",35,18,55,"(91, 79)",1,5,44,"(66, 57)",5,44,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,20608,448,193,8,46,"(71, 59)",36,18,56,"(91, 79)",1,5,45,"(66, 57)",5,45,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,21056,448,205,8,47,"(71, 59)",37,18,57,"(91, 79)",1,5,46,"(66, 57)",5,46,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,21504,448,208,8,48,"(71, 59)",38,18,58,"(91, 79)",1,5,47,"(66, 57)",5,47,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,21952,448,200,8,49,"(71, 59)",39,18,59,"(91, 79)",1,5,48,"(66, 57)",5,48,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,22400,448,187,8,50,"(71, 59)",40,18,60,"(91, 79)",1,5,49,"(66, 57)",5,49,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,22848,448,155,8,51,"(71, 59)",41,18,61,"(91, 79)",1,5,50,"(66, 57)",5,50,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,23296,448,157,8,52,"(71, 59)",42,18,62,"(91, 79)",1,5,51,"(66, 57)",5,51,"(66, 57)"
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b,3584,23744,448,152,8,53,"(71, 59)",43,18,63,"(91, 79)",1,5,52,"(66, 57)",5,52,"(66, 57)"
