PatientID,SlideName,StartHeight,StartWidth,PatchSize,GrayIntensity,y_msk,x_msk,mask_shape,PatchID,y_merge,x_merge,merge_shape,TissueID,y_pack,x_pack,pack_shape,y_optimized,x_optimized,optimized_shape
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,1792,51968,448,200,4,116,"(111, 132)",1,14,126,"(131, 152)",1,1,113,"(91, 121)",1,113,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,1792,52416,448,180,4,117,"(111, 132)",2,14,127,"(131, 152)",1,1,114,"(91, 121)",1,114,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2240,51072,448,204,5,114,"(111, 132)",3,15,124,"(131, 152)",1,2,111,"(91, 121)",2,111,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2240,51520,448,159,5,115,"(111, 132)",4,15,125,"(131, 152)",1,2,112,"(91, 121)",2,112,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2240,51968,448,112,5,116,"(111, 132)",5,15,126,"(131, 152)",1,2,113,"(91, 121)",2,113,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2240,52416,448,136,5,117,"(111, 132)",6,15,127,"(131, 152)",1,2,114,"(91, 121)",2,114,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2240,52864,448,177,5,118,"(111, 132)",7,15,128,"(131, 152)",1,2,115,"(91, 121)",2,115,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2688,50624,448,204,6,113,"(111, 132)",8,16,123,"(131, 152)",1,3,110,"(91, 121)",3,110,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2688,51072,448,126,6,114,"(111, 132)",9,16,124,"(131, 152)",1,3,111,"(91, 121)",3,111,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2688,51520,448,160,6,115,"(111, 132)",10,16,125,"(131, 152)",1,3,112,"(91, 121)",3,112,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2688,51968,448,212,6,116,"(111, 132)",11,16,126,"(131, 152)",1,3,113,"(91, 121)",3,113,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2688,52864,448,187,6,118,"(111, 132)",12,16,128,"(131, 152)",1,3,115,"(91, 121)",3,115,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,2688,53312,448,214,6,119,"(111, 132)",13,16,129,"(131, 152)",1,3,116,"(91, 121)",3,116,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,3136,49280,448,205,7,110,"(111, 132)",14,17,120,"(131, 152)",1,4,107,"(91, 121)",4,107,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,3136,49728,448,124,7,111,"(111, 132)",15,17,121,"(131, 152)",1,4,108,"(91, 121)",4,108,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,3136,50176,448,165,7,112,"(111, 132)",16,17,122,"(131, 152)",1,4,109,"(91, 121)",4,109,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,3136,50624,448,184,7,113,"(111, 132)",17,17,123,"(131, 152)",1,4,110,"(91, 121)",4,110,"(91, 121)"
TCGA-21-1081,TCGA-21-1081-01Z-00-DX1,3136,51072,448,179,7,114,"(111, 132)",18,17,124,"(131, 152)",1,4,111,"(91, 121)",4,111,"(91, 121)"
