PatientID,SlideName,StartHeight,StartWidth,PatchSize,GrayIntensity,y_msk,x_msk,mask_shape,PatchID,y_merge,x_merge,merge_shape,TissueID,y_pack,x_pack,pack_shape,y_optimized,x_optimized,optimized_shape
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,1792,4928,448,207,4,11,"(142, 55)",1,14,21,"(162, 75)",1,1,6,"(135, 48)",1,6,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,1792,5376,448,212,4,12,"(142, 55)",2,14,22,"(162, 75)",1,1,7,"(135, 48)",1,7,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2240,4928,448,193,5,11,"(142, 55)",3,15,21,"(162, 75)",1,2,6,"(135, 48)",2,6,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2240,5376,448,218,5,12,"(142, 55)",4,15,22,"(162, 75)",1,2,7,"(135, 48)",2,7,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2240,5824,448,198,5,13,"(142, 55)",5,15,23,"(162, 75)",1,2,8,"(135, 48)",2,8,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2688,4480,448,215,6,10,"(142, 55)",6,16,20,"(162, 75)",1,3,5,"(135, 48)",3,5,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2688,4928,448,218,6,11,"(142, 55)",7,16,21,"(162, 75)",1,3,6,"(135, 48)",3,6,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2688,5824,448,218,6,13,"(142, 55)",8,16,23,"(162, 75)",1,3,8,"(135, 48)",3,8,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,2688,6272,448,201,6,14,"(142, 55)",9,16,24,"(162, 75)",1,3,9,"(135, 48)",3,9,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3136,5376,448,204,7,12,"(142, 55)",10,17,22,"(162, 75)",1,4,7,"(135, 48)",4,7,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3136,5824,448,174,7,13,"(142, 55)",11,17,23,"(162, 75)",1,4,8,"(135, 48)",4,8,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3136,6272,448,150,7,14,"(142, 55)",12,17,24,"(162, 75)",1,4,9,"(135, 48)",4,9,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3136,6720,448,183,7,15,"(142, 55)",13,17,25,"(162, 75)",1,4,10,"(135, 48)",4,10,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3136,7168,448,189,7,16,"(142, 55)",14,17,26,"(162, 75)",1,4,11,"(135, 48)",4,11,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,4928,448,165,8,11,"(142, 55)",15,18,21,"(162, 75)",1,5,6,"(135, 48)",5,6,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,5376,448,108,8,12,"(142, 55)",16,18,22,"(162, 75)",1,5,7,"(135, 48)",5,7,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,5824,448,105,8,13,"(142, 55)",17,18,23,"(162, 75)",1,5,8,"(135, 48)",5,8,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,6272,448,90,8,14,"(142, 55)",18,18,24,"(162, 75)",1,5,9,"(135, 48)",5,9,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,6720,448,92,8,15,"(142, 55)",19,18,25,"(162, 75)",1,5,10,"(135, 48)",5,10,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,7168,448,127,8,16,"(142, 55)",20,18,26,"(162, 75)",1,5,11,"(135, 48)",5,11,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,7616,448,159,8,17,"(142, 55)",21,18,27,"(162, 75)",1,5,12,"(135, 48)",5,12,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,3584,8064,448,203,8,18,"(142, 55)",22,18,28,"(162, 75)",1,5,13,"(135, 48)",5,13,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,4480,448,208,9,10,"(142, 55)",23,19,20,"(162, 75)",1,6,5,"(135, 48)",6,5,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,4928,448,109,9,11,"(142, 55)",24,19,21,"(162, 75)",1,6,6,"(135, 48)",6,6,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,5376,448,111,9,12,"(142, 55)",25,19,22,"(162, 75)",1,6,7,"(135, 48)",6,7,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,5824,448,103,9,13,"(142, 55)",26,19,23,"(162, 75)",1,6,8,"(135, 48)",6,8,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,6272,448,96,9,14,"(142, 55)",27,19,24,"(162, 75)",1,6,9,"(135, 48)",6,9,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,6720,448,106,9,15,"(142, 55)",28,19,25,"(162, 75)",1,6,10,"(135, 48)",6,10,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,7168,448,118,9,16,"(142, 55)",29,19,26,"(162, 75)",1,6,11,"(135, 48)",6,11,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,7616,448,131,9,17,"(142, 55)",30,19,27,"(162, 75)",1,6,12,"(135, 48)",6,12,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,8064,448,170,9,18,"(142, 55)",31,19,28,"(162, 75)",1,6,13,"(135, 48)",6,13,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4032,8512,448,187,9,19,"(142, 55)",32,19,29,"(162, 75)",1,6,14,"(135, 48)",6,14,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4480,4928,448,141,10,11,"(142, 55)",33,20,21,"(162, 75)",1,7,6,"(135, 48)",7,6,"(135, 48)"
TCGA-21-1083,TCGA-21-1083-01Z-00-DX1,4480,5376,448,113,10,12,"(142, 55)",34,20,22,"(162, 75)",1,7,7,"(135, 48)",7,7,"(135, 48)"
